"id_order","date_order","hour_order","member_id","restaurant_id","total_order"
31318,"2020-06-08","11:21:00",140,17,86.16
31319,"2020-06-08","11:24:00",8,12,68.15
31320,"2020-06-08","11:27:00",74,4,32.75
31321,"2020-06-08","11:29:00",39,7,77.97999999999999
31322,"2020-06-08","11:33:00",50,24,190.21
31323,"2020-06-08","11:33:00",111,27,126.31
31324,"2020-06-08","11:39:00",72,10,144.74
31325,"2020-06-08","11:39:00",15,17,99.85
31326,"2020-06-08","11:39:00",191,24,44.1
31327,"2020-06-08","11:40:00",175,13,104.11999999999999
31328,"2020-06-08","11:40:00",155,9,39.21
31329,"2020-06-08","11:42:00",173,21,102.15
31331,"2020-06-08","11:52:00",155,7,140.54
31332,"2020-06-08","11:53:00",28,6,23.41
31333,"2020-06-08","11:53:00",142,8,91.5
31334,"2020-06-08","11:54:00",64,28,96.78
31335,"2020-06-08","11:56:00",74,6,69.51
31337,"2020-06-08","12:00:00",119,24,210.94
31338,"2020-06-08","12:04:00",70,11,117.13
31340,"2020-06-08","12:07:00",17,15,194.75
31341,"2020-06-08","12:10:00",185,19,31.92
31342,"2020-06-08","12:11:00",133,12,97.66000000000001
31343,"2020-06-08","12:11:00",14,4,228.26
31344,"2020-06-08","12:13:00",130,30,284.89
31345,"2020-06-08","12:13:00",194,6,31.18
31346,"2020-06-08","12:15:00",14,16,81.53999999999999
31347,"2020-06-08","12:16:00",75,12,31.51
31348,"2020-06-08","12:18:00",141,10,176.76
31350,"2020-06-08","12:22:00",78,25,39.04
31351,"2020-06-08","12:25:00",45,10,115.0
31353,"2020-06-08","12:31:00",193,6,30.34
31354,"2020-06-08","12:38:00",12,16,69.59
31356,"2020-06-08","12:38:00",19,4,136.55
31357,"2020-06-08","12:39:00",48,12,96.02000000000001
31358,"2020-06-08","12:39:00",198,17,125.9
31359,"2020-06-08","12:43:00",196,24,35.94
31360,"2020-06-08","12:44:00",184,24,195.62
31361,"2020-06-08","12:46:00",158,8,78.81
31362,"2020-06-08","12:47:00",151,11,182.37
31363,"2020-06-08","12:49:00",184,29,74.89
31365,"2020-06-08","12:53:00",22,6,61.519999999999996
31366,"2020-06-08","12:56:00",23,16,105.31
31367,"2020-06-08","12:58:00",99,12,41.07
31368,"2020-06-08","12:59:00",82,11,86.68
31369,"2020-06-08","13:01:00",136,29,28.25
31370,"2020-06-08","13:03:00",93,29,126.34
31371,"2020-06-08","13:05:00",112,1,92.22
31372,"2020-06-08","13:06:00",1,7,81.97999999999999
31373,"2020-06-08","13:10:00",39,22,45.06
31374,"2020-06-08","13:11:00",195,1,69.42
31375,"2020-06-08","13:14:00",74,10,59.19
31376,"2020-06-08","13:14:00",149,18,25.1
31377,"2020-06-08","13:17:00",98,20,114.21000000000001
31380,"2020-06-08","13:24:00",199,10,46.14
31381,"2020-06-08","13:27:00",162,25,31.71
31382,"2020-06-08","13:28:00",181,23,116.66999999999999
31383,"2020-06-08","13:30:00",87,15,188.78000000000003
31384,"2020-06-08","13:33:00",134,30,90.62
31385,"2020-06-08","13:34:00",3,5,40.59
31386,"2020-06-08","13:39:00",187,26,114.71
31387,"2020-06-08","13:47:00",77,1,77.53
31388,"2020-06-08","13:49:00",179,7,91.88
31389,"2020-06-08","13:50:00",124,24,29.33
31390,"2020-06-08","13:51:00",55,5,188.35999999999999
31391,"2020-06-08","13:52:00",167,28,97.5
31393,"2020-06-08","13:55:00",7,5,33.01
31394,"2020-06-08","13:58:00",89,22,66.05
31395,"2020-06-08","13:59:00",132,10,68.68
31397,"2020-06-08","14:22:00",130,11,249.98000000000002
31398,"2020-06-08","14:32:00",198,20,159.69
31399,"2020-06-08","14:37:00",189,19,103.25
31400,"2020-06-08","14:47:00",95,19,96.97999999999999
31401,"2020-06-08","15:07:00",57,11,215.15
31402,"2020-06-08","15:08:00",183,2,123.0
31403,"2020-06-08","15:11:00",129,1,37.34
31404,"2020-06-08","15:22:00",107,21,48.31
31405,"2020-06-08","15:52:00",82,2,45.35
31407,"2020-06-08","16:00:00",144,25,46.79
31409,"2020-06-08","16:10:00",76,22,155.60000000000002
31410,"2020-06-08","16:13:00",154,14,106.4
31412,"2020-06-08","16:55:00",69,7,39.08
31413,"2020-06-08","17:31:00",175,21,216.76
31414,"2020-06-08","17:51:00",65,22,123.65
31416,"2020-06-08","18:38:00",150,18,25.1
31417,"2020-06-08","18:48:00",162,12,104.63
31418,"2020-06-08","18:55:00",2,4,71.06
31419,"2020-06-08","18:57:00",36,9,34.9
31420,"2020-06-08","19:00:00",126,9,181.06
31421,"2020-06-08","19:02:00",47,28,69.15
31422,"2020-06-08","19:02:00",139,2,90.7
31424,"2020-06-08","19:12:00",121,13,187.78
31425,"2020-06-08","19:14:00",194,25,105.74000000000001
31427,"2020-06-08","19:15:00",11,23,31.82
31428,"2020-06-08","19:16:00",11,2,168.92999999999998
31429,"2020-06-08","19:20:00",155,16,148.57999999999998
31430,"2020-06-08","19:21:00",132,1,29.22
31431,"2020-06-08","19:24:00",184,10,49.39
31433,"2020-06-08","19:25:00",115,17,69.52000000000001
31434,"2020-06-08","19:29:00",107,23,31.63
31435,"2020-06-08","19:30:00",87,11,69.48
31436,"2020-06-08","19:38:00",152,15,110.6
31437,"2020-06-08","19:39:00",114,4,154.18
31438,"2020-06-08","19:42:00",189,16,121.24
31439,"2020-06-08","19:43:00",178,14,165.63
31440,"2020-06-08","19:45:00",181,11,172.24
31441,"2020-06-08","19:47:00",74,19,38.96
31442,"2020-06-08","19:47:00",146,13,130.82
31443,"2020-06-08","19:47:00",38,21,34.29
31445,"2020-06-08","19:51:00",103,27,46.8
31446,"2020-06-08","19:51:00",118,13,168.47
31447,"2020-06-08","19:52:00",110,17,73.43
31448,"2020-06-08","19:57:00",114,6,98.34
31449,"2020-06-08","19:59:00",173,6,141.70999999999998
31450,"2020-06-08","20:06:00",81,7,95.77000000000001
31451,"2020-06-08","20:07:00",145,5,22.29
31452,"2020-06-08","20:07:00",88,20,56.46
31454,"2020-06-08","20:11:00",9,10,172.32
31455,"2020-06-08","20:14:00",106,15,59.55
31456,"2020-06-08","20:21:00",171,2,48.73
31457,"2020-06-08","20:22:00",176,22,252.67000000000002
31458,"2020-06-08","20:23:00",54,29,70.53
31459,"2020-06-08","20:27:00",29,30,31.79
31460,"2020-06-08","20:30:00",193,10,68.68
31461,"2020-06-08","20:44:00",106,13,170.10999999999999
31462,"2020-06-08","20:45:00",199,28,108.82000000000001
31463,"2020-06-08","20:45:00",37,21,305.53999999999996
31464,"2020-06-08","20:48:00",57,3,68.41999999999999
31465,"2020-06-08","20:51:00",152,24,192.18
31466,"2020-06-08","20:53:00",8,3,24.77
31467,"2020-06-08","20:55:00",82,24,209.25000000000003
31470,"2020-06-08","21:00:00",89,27,203.84
31471,"2020-06-08","21:03:00",145,26,114.93
31472,"2020-06-08","21:03:00",132,17,39.13
31473,"2020-06-08","21:08:00",119,19,86.4
31474,"2020-06-08","21:08:00",12,10,317.1
31475,"2020-06-08","21:09:00",2,6,75.54
31476,"2020-06-08","21:09:00",119,3,21.26
31477,"2020-06-08","21:11:00",81,15,74.14
31478,"2020-06-08","21:11:00",8,23,31.63
31480,"2020-06-08","21:12:00",130,28,107.44
31481,"2020-06-08","21:18:00",31,19,100.47
31482,"2020-06-08","21:25:00",131,24,164.12
31483,"2020-06-08","21:29:00",102,22,76.33
31484,"2020-06-08","21:29:00",92,9,84.4
31485,"2020-06-08","21:33:00",116,18,139.47
31486,"2020-06-08","21:34:00",2,19,129.79
31487,"2020-06-08","21:36:00",47,24,125.61000000000001
31488,"2020-06-08","21:38:00",109,13,83.7
31490,"2020-06-08","21:45:00",11,9,269.65
31491,"2020-06-08","21:45:00",185,21,69.07
31492,"2020-06-08","21:49:00",13,21,43.34
31493,"2020-06-08","21:53:00",80,25,130.99
31494,"2020-06-08","21:54:00",127,6,69.51
31495,"2020-06-08","21:55:00",186,23,141.53
31497,"2020-06-08","22:00:00",122,25,72.68
31498,"2020-06-08","22:04:00",58,11,136.18
31499,"2020-06-08","22:05:00",57,3,69.78
31500,"2020-06-08","22:10:00",96,27,68.9
31501,"2020-06-08","22:17:00",158,23,48.23
31502,"2020-06-08","22:27:00",182,11,113.44
31503,"2020-06-08","22:53:00",25,14,66.87
31504,"2020-06-08","23:11:00",187,10,137.36
31505,"2020-06-08","23:21:00",187,23,24.81
31507,"2020-06-08","23:39:00",200,8,63.93
31508,"2020-06-08","23:52:00",114,1,128.06
31509,"2020-06-09","11:01:00",31,24,78.12
31510,"2020-06-09","11:01:00",169,26,120.47
31511,"2020-06-09","11:02:00",139,16,104.84
31512,"2020-06-09","11:07:00",12,8,73.56
31513,"2020-06-09","11:07:00",191,1,66.56
31514,"2020-06-09","11:08:00",138,17,98.36
31515,"2020-06-09","11:13:00",144,16,189.18
31516,"2020-06-09","11:20:00",36,17,90.73
31519,"2020-06-09","11:24:00",181,18,58.87
31520,"2020-06-09","11:24:00",152,22,64.36
31521,"2020-06-09","11:25:00",95,26,227.07
31522,"2020-06-09","11:27:00",131,23,37.24
31523,"2020-06-09","11:34:00",47,11,58.45
31524,"2020-06-09","11:37:00",97,11,213.72
31525,"2020-06-09","11:37:00",10,17,112.41
31526,"2020-06-09","11:38:00",168,26,107.49
31527,"2020-06-09","11:40:00",50,9,126.25
31528,"2020-06-09","11:41:00",45,19,31.06
31530,"2020-06-09","11:42:00",100,9,186.44
31531,"2020-06-09","11:53:00",51,25,68.71
31532,"2020-06-09","11:55:00",40,3,131.89999999999998
31533,"2020-06-09","11:58:00",44,30,89.06
31535,"2020-06-09","12:02:00",9,13,113.28
31536,"2020-06-09","12:08:00",196,4,174.33
31539,"2020-06-09","12:17:00",42,30,31.79
31542,"2020-06-09","12:22:00",112,25,99.41
31543,"2020-06-09","12:25:00",141,29,176.56
31544,"2020-06-09","12:26:00",97,9,183.39000000000001
31545,"2020-06-09","12:26:00",39,30,70.82
31546,"2020-06-09","12:27:00",60,12,37.63
31549,"2020-06-09","12:34:00",193,2,38.48
31550,"2020-06-09","12:35:00",12,8,100.71000000000001
31551,"2020-06-09","12:36:00",89,4,155.32999999999998
31552,"2020-06-09","12:36:00",22,27,30.53
31553,"2020-06-09","12:37:00",160,22,21.83
31556,"2020-06-09","12:41:00",176,19,95.57000000000001
31557,"2020-06-09","12:43:00",74,15,58.49
31558,"2020-06-09","12:45:00",41,24,49.56
31559,"2020-06-09","12:47:00",122,30,159.88
31560,"2020-06-09","12:49:00",68,2,120.19999999999999
31561,"2020-06-09","12:49:00",126,7,87.6
31562,"2020-06-09","12:55:00",59,3,140.62
31563,"2020-06-09","12:56:00",174,17,35.48
31564,"2020-06-09","12:57:00",180,6,125.23
31565,"2020-06-09","12:58:00",90,29,115.97
31566,"2020-06-09","13:02:00",160,15,114.94
31567,"2020-06-09","13:02:00",191,12,31.07
31569,"2020-06-09","13:04:00",21,3,21.26
31571,"2020-06-09","13:08:00",121,9,38.71
31572,"2020-06-09","13:08:00",156,1,174.14
31573,"2020-06-09","13:13:00",71,25,191.35999999999999
31574,"2020-06-09","13:16:00",88,10,79.87
31575,"2020-06-09","13:17:00",197,6,121.75
31579,"2020-06-09","13:21:00",103,22,116.39
31580,"2020-06-09","13:24:00",150,8,36.15
31581,"2020-06-09","13:25:00",166,30,96.66
31582,"2020-06-09","13:26:00",128,13,85.78
31583,"2020-06-09","13:30:00",143,13,126.16999999999999
31584,"2020-06-09","13:34:00",4,16,151.57
31585,"2020-06-09","13:36:00",57,23,156.23999999999998
31587,"2020-06-09","13:38:00",23,23,63.64
31588,"2020-06-09","13:38:00",11,30,132.14
31589,"2020-06-09","13:41:00",42,8,37.08
31590,"2020-06-09","13:44:00",137,17,98.3
31591,"2020-06-09","13:50:00",109,7,96.12
31592,"2020-06-09","13:52:00",18,14,128.28
31593,"2020-06-09","13:57:00",125,19,92.45
31594,"2020-06-09","13:59:00",133,26,57.8
31596,"2020-06-09","14:24:00",184,13,138.06
31597,"2020-06-09","14:31:00",68,12,26.23
31598,"2020-06-09","14:45:00",9,13,42.89
31599,"2020-06-09","15:04:00",21,4,110.12
31600,"2020-06-09","15:42:00",177,13,128.56
31601,"2020-06-09","15:48:00",68,3,80.94
31602,"2020-06-09","16:09:00",29,5,128.05
31603,"2020-06-09","16:12:00",187,29,40.45
31604,"2020-06-09","16:24:00",101,15,58.49
31605,"2020-06-09","16:26:00",96,9,157.21
31606,"2020-06-09","16:35:00",184,17,35.48
31607,"2020-06-09","16:53:00",55,8,37.41
31608,"2020-06-09","16:55:00",184,8,180.87
31609,"2020-06-09","16:57:00",151,15,34.14
31611,"2020-06-09","17:13:00",192,4,159.06
31612,"2020-06-09","17:14:00",120,9,39.21
31613,"2020-06-09","17:22:00",96,1,29.22
31614,"2020-06-09","17:26:00",140,29,261.93
31615,"2020-06-09","17:30:00",115,16,39.87
31616,"2020-06-09","17:30:00",144,6,30.34
31618,"2020-06-09","17:51:00",149,10,134.66
31619,"2020-06-09","18:06:00",122,7,72.93
31620,"2020-06-09","18:11:00",41,13,64.21
31621,"2020-06-09","18:14:00",28,24,83.43
31622,"2020-06-09","18:14:00",161,26,242.81000000000003
31623,"2020-06-09","18:32:00",94,30,132.26
31624,"2020-06-09","18:43:00",181,8,218.22
31625,"2020-06-09","18:58:00",188,17,66.93
31626,"2020-06-09","19:00:00",50,2,174.67
31627,"2020-06-09","19:01:00",6,14,62.08
31628,"2020-06-09","19:14:00",109,17,23.8
31629,"2020-06-09","19:17:00",114,29,150.98000000000002
31630,"2020-06-09","19:19:00",87,26,110.92999999999999
31631,"2020-06-09","19:20:00",68,29,62.57
31632,"2020-06-09","19:22:00",180,3,160.88
31633,"2020-06-09","19:24:00",107,23,38.83
31634,"2020-06-09","19:26:00",16,18,154.35
31635,"2020-06-09","19:30:00",157,28,38.43
31636,"2020-06-09","19:34:00",187,4,64.13
31637,"2020-06-09","19:47:00",64,15,35.57
31638,"2020-06-09","19:47:00",79,15,99.09
31639,"2020-06-09","19:50:00",32,24,99.12
31640,"2020-06-09","19:50:00",163,8,101.97999999999999
31641,"2020-06-09","19:51:00",79,19,102.93
31642,"2020-06-09","19:55:00",183,29,53.4
31643,"2020-06-09","19:55:00",108,2,105.22999999999999
31644,"2020-06-09","19:55:00",69,2,70.39
31645,"2020-06-09","19:56:00",104,1,99.4
31646,"2020-06-09","20:01:00",55,26,109.16999999999999
31647,"2020-06-09","20:07:00",82,10,101.21000000000001
31649,"2020-06-09","20:09:00",78,10,181.79999999999998
31650,"2020-06-09","20:13:00",10,24,146.66
31651,"2020-06-09","20:13:00",122,25,30.79
31653,"2020-06-09","20:19:00",22,21,76.80000000000001
31655,"2020-06-09","20:22:00",173,3,80.94
31656,"2020-06-09","20:23:00",89,7,218.44
31657,"2020-06-09","20:24:00",78,16,97.39999999999999
31658,"2020-06-09","20:24:00",155,24,78.12
31659,"2020-06-09","20:27:00",117,27,46.8
31661,"2020-06-09","20:31:00",136,20,107.87
31662,"2020-06-09","20:32:00",47,11,43.96
31663,"2020-06-09","20:38:00",70,7,63.62
31664,"2020-06-09","20:38:00",86,27,88.75999999999999
31665,"2020-06-09","20:39:00",80,23,30.97
31666,"2020-06-09","20:40:00",179,9,38.71
31667,"2020-06-09","20:45:00",154,23,142.62
31668,"2020-06-09","20:46:00",194,18,194.0
31669,"2020-06-09","20:46:00",185,17,97.21
31670,"2020-06-09","20:52:00",171,28,134.45
31671,"2020-06-09","20:53:00",176,4,240.8
31672,"2020-06-09","20:57:00",5,30,95.64
31674,"2020-06-09","20:59:00",76,15,104.41000000000001
31675,"2020-06-09","21:00:00",41,10,68.18
31676,"2020-06-09","21:03:00",74,9,39.21
31677,"2020-06-09","21:05:00",97,30,68.34
31678,"2020-06-09","21:06:00",40,2,33.76
31679,"2020-06-09","21:07:00",77,14,64.49
31680,"2020-06-09","21:08:00",86,13,97.32
31681,"2020-06-09","21:10:00",194,8,27.57
31682,"2020-06-09","21:12:00",181,27,121.38
31683,"2020-06-09","21:13:00",112,24,78.12
31684,"2020-06-09","21:15:00",167,28,36.71
31685,"2020-06-09","21:20:00",25,4,70.79
31686,"2020-06-09","21:24:00",89,22,116.92
31687,"2020-06-09","21:24:00",166,6,81.47999999999999
31688,"2020-06-09","21:25:00",115,2,112.61000000000001
31689,"2020-06-09","21:29:00",154,20,37.54
31690,"2020-06-09","21:31:00",51,3,37.33
31691,"2020-06-09","21:33:00",159,18,93.05
31692,"2020-06-09","21:34:00",42,6,99.78999999999999
31693,"2020-06-09","21:37:00",60,29,87.91
31694,"2020-06-09","21:55:00",113,4,75.0
31695,"2020-06-09","21:55:00",116,8,52.02
31696,"2020-06-09","21:57:00",60,3,34.89
31697,"2020-06-09","21:58:00",111,24,140.04999999999998
31698,"2020-06-09","22:03:00",180,5,33.01
31699,"2020-06-09","22:35:00",124,20,72.46
31700,"2020-06-09","22:44:00",168,18,198.59999999999997
31702,"2020-06-09","23:06:00",168,8,63.93
31703,"2020-06-09","23:09:00",169,16,51.18
31704,"2020-06-09","23:22:00",72,5,57.18
31705,"2020-06-09","23:30:00",25,17,29.02
31706,"2020-06-09","23:34:00",182,17,153.53
31708,"2020-06-10","11:00:00",107,20,205.48000000000002
31709,"2020-06-10","11:01:00",37,16,115.86000000000001
31710,"2020-06-10","11:03:00",56,25,78.92
31711,"2020-06-10","11:05:00",7,3,96.99
31712,"2020-06-10","11:08:00",46,3,94.58999999999999
31713,"2020-06-10","11:09:00",134,15,194.84000000000003
31714,"2020-06-10","11:10:00",89,11,205.24
31715,"2020-06-10","11:10:00",104,13,153.19
31716,"2020-06-10","11:11:00",73,13,116.49
31717,"2020-06-10","11:12:00",21,18,80.24000000000001
31718,"2020-06-10","11:12:00",37,17,118.05000000000001
31719,"2020-06-10","11:14:00",63,21,83.43
31720,"2020-06-10","11:16:00",134,19,67.17
31721,"2020-06-10","11:21:00",136,14,71.59
31722,"2020-06-10","11:23:00",112,4,134.92000000000002
31723,"2020-06-10","11:26:00",4,1,98.39
31724,"2020-06-10","11:26:00",169,6,165.01000000000002
31725,"2020-06-10","11:28:00",135,27,93.39
31727,"2020-06-10","11:33:00",192,30,84.14
31728,"2020-06-10","11:37:00",187,11,181.32
31729,"2020-06-10","11:39:00",131,30,132.0
31731,"2020-06-10","11:39:00",149,3,95.92
31732,"2020-06-10","11:41:00",196,7,117.86000000000001
31733,"2020-06-10","11:46:00",56,6,104.05
31734,"2020-06-10","11:47:00",107,12,59.370000000000005
31735,"2020-06-10","11:48:00",196,28,105.56
31736,"2020-06-10","11:52:00",39,26,28.9
31737,"2020-06-10","11:54:00",12,4,247.24
31738,"2020-06-10","11:55:00",44,14,100.21000000000001
31739,"2020-06-10","11:56:00",21,15,101.65
31740,"2020-06-10","11:58:00",130,2,45.35
31742,"2020-06-10","12:01:00",156,2,58.43
31745,"2020-06-10","12:14:00",183,1,144.92000000000002
31746,"2020-06-10","12:20:00",115,9,128.4
31747,"2020-06-10","12:20:00",114,10,198.85000000000002
31748,"2020-06-10","12:21:00",119,9,32.09
31749,"2020-06-10","12:22:00",116,15,40.0
31750,"2020-06-10","12:22:00",104,13,76.28
31751,"2020-06-10","12:23:00",13,1,81.63
31752,"2020-06-10","12:23:00",103,1,109.38
31753,"2020-06-10","12:27:00",80,19,63.99
31754,"2020-06-10","12:28:00",193,13,83.7
31755,"2020-06-10","12:28:00",71,17,226.26000000000005
31756,"2020-06-10","12:28:00",146,9,184.42
31757,"2020-06-10","12:29:00",94,22,125.73
31758,"2020-06-10","12:29:00",48,28,101.4
31759,"2020-06-10","12:31:00",174,17,55.07
31760,"2020-06-10","12:36:00",178,21,124.24000000000001
31761,"2020-06-10","12:36:00",33,4,78.12
31763,"2020-06-10","12:40:00",6,28,65.41
31765,"2020-06-10","12:44:00",43,24,47.49
31766,"2020-06-10","12:45:00",191,27,200.5
31768,"2020-06-10","12:50:00",47,25,39.04
31770,"2020-06-10","12:55:00",97,5,93.95
31771,"2020-06-10","12:55:00",27,8,193.68
31772,"2020-06-10","12:56:00",164,29,176.56
31774,"2020-06-10","12:59:00",156,24,30.68
31775,"2020-06-10","12:59:00",89,30,225.99
31776,"2020-06-10","13:00:00",112,7,117.05999999999999
31777,"2020-06-10","13:01:00",179,27,79.92
31779,"2020-06-10","13:04:00",188,21,33.08
31780,"2020-06-10","13:05:00",3,12,21.74
31781,"2020-06-10","13:06:00",79,21,113.03000000000002
31782,"2020-06-10","13:06:00",48,16,41.84
31783,"2020-06-10","13:06:00",152,25,98.99000000000001
31784,"2020-06-10","13:07:00",19,19,117.72
31785,"2020-06-10","13:08:00",115,23,170.79999999999998
31786,"2020-06-10","13:08:00",92,11,287.77
31787,"2020-06-10","13:08:00",33,5,58.71
31788,"2020-06-10","13:08:00",14,21,42.85
31789,"2020-06-10","13:10:00",34,12,124.97999999999999
31790,"2020-06-10","13:11:00",106,11,105.13
31791,"2020-06-10","13:11:00",10,16,39.0
31792,"2020-06-10","13:11:00",94,5,173.24
31793,"2020-06-10","13:11:00",182,14,40.31
31794,"2020-06-10","13:15:00",52,14,57.66
31795,"2020-06-10","13:17:00",148,28,91.45
31796,"2020-06-10","13:20:00",2,17,84.61
31798,"2020-06-10","13:24:00",178,22,45.06
31799,"2020-06-10","13:27:00",169,9,148.63
31800,"2020-06-10","13:28:00",88,17,94.2
31802,"2020-06-10","13:31:00",134,3,33.51
31803,"2020-06-10","13:34:00",44,15,57.71
31804,"2020-06-10","13:41:00",19,29,241.15
31805,"2020-06-10","13:44:00",26,25,80.62
31806,"2020-06-10","13:46:00",69,22,194.71
31808,"2020-06-10","13:50:00",170,18,56.7
31809,"2020-06-10","13:56:00",67,17,173.01
31810,"2020-06-10","14:17:00",88,18,121.6
31811,"2020-06-10","14:23:00",102,10,114.97
31813,"2020-06-10","15:19:00",188,7,49.62
31815,"2020-06-10","15:45:00",7,15,280.27
31816,"2020-06-10","15:58:00",135,8,115.95
31817,"2020-06-10","16:00:00",119,20,86.43
31818,"2020-06-10","16:25:00",128,5,145.66
31819,"2020-06-10","16:28:00",39,10,75.4
31820,"2020-06-10","16:52:00",13,7,34.95
31821,"2020-06-10","17:13:00",150,26,146.76999999999998
31822,"2020-06-10","17:25:00",46,15,96.59
31823,"2020-06-10","17:36:00",1,27,170.18
31824,"2020-06-10","17:46:00",113,27,46.59
31825,"2020-06-10","17:59:00",75,2,34.4
31826,"2020-06-10","18:03:00",45,23,149.82
31827,"2020-06-10","18:20:00",188,21,61.15
31829,"2020-06-10","18:34:00",156,25,71.17
31830,"2020-06-10","18:38:00",49,27,93.6
31831,"2020-06-10","18:38:00",92,1,86.72
31832,"2020-06-10","18:44:00",94,6,107.56
31833,"2020-06-10","18:49:00",21,28,128.63
31834,"2020-06-10","18:49:00",153,11,134.64
31835,"2020-06-10","18:51:00",89,11,133.18
31836,"2020-06-10","18:59:00",106,23,38.83
31837,"2020-06-10","19:02:00",135,22,83.43
31838,"2020-06-10","19:04:00",134,19,63.24
31839,"2020-06-10","19:09:00",129,30,68.34
31841,"2020-06-10","19:10:00",97,4,110.12
31842,"2020-06-10","19:14:00",124,27,134.23000000000002
31843,"2020-06-10","19:16:00",5,21,196.88
31844,"2020-06-10","19:21:00",158,8,116.58000000000001
31845,"2020-06-10","19:22:00",119,1,43.22
31846,"2020-06-10","19:23:00",7,30,125.25999999999999
31847,"2020-06-10","19:24:00",77,24,123.75
31849,"2020-06-10","19:30:00",91,11,52.26
31850,"2020-06-10","19:30:00",128,5,89.78
31851,"2020-06-10","19:31:00",117,6,84.37
31853,"2020-06-10","19:33:00",85,2,81.99
31854,"2020-06-10","19:39:00",76,15,102.92
31855,"2020-06-10","19:43:00",34,5,184.82999999999998
31856,"2020-06-10","19:44:00",169,23,31.63
31858,"2020-06-10","19:45:00",140,10,288.86
31859,"2020-06-10","19:49:00",188,26,28.9
31860,"2020-06-10","19:51:00",33,27,126.10000000000001
31861,"2020-06-10","19:54:00",118,30,59.53
31862,"2020-06-10","19:54:00",144,18,41.0
31863,"2020-06-10","19:57:00",81,3,105.74999999999999
31864,"2020-06-10","19:59:00",158,19,32.07
31865,"2020-06-10","20:04:00",194,5,27.64
31866,"2020-06-10","20:08:00",72,18,41.0
31867,"2020-06-10","20:10:00",131,22,130.78
31868,"2020-06-10","20:11:00",56,30,105.49000000000001
31869,"2020-06-10","20:12:00",26,21,69.07
31870,"2020-06-10","20:12:00",165,16,41.84
31871,"2020-06-10","20:15:00",190,2,45.35
31872,"2020-06-10","20:17:00",2,21,79.67
31873,"2020-06-10","20:23:00",154,8,80.69
31874,"2020-06-10","20:25:00",34,23,37.24
31875,"2020-06-10","20:26:00",70,8,80.69
31876,"2020-06-10","20:27:00",90,11,113.78999999999999
31877,"2020-06-10","20:29:00",197,2,77.65
31878,"2020-06-10","20:30:00",140,29,87.91
31879,"2020-06-10","20:31:00",195,11,117.13
31880,"2020-06-10","20:33:00",153,15,63.71
31881,"2020-06-10","20:35:00",154,5,22.29
31883,"2020-06-10","20:42:00",160,2,103.77000000000001
31884,"2020-06-10","20:46:00",127,7,69.86
31885,"2020-06-10","20:46:00",173,21,95.41
31886,"2020-06-10","20:47:00",154,28,99.22
31887,"2020-06-10","20:48:00",59,16,123.29
31888,"2020-06-10","20:49:00",162,15,123.83000000000001
31889,"2020-06-10","20:50:00",180,27,46.59
31890,"2020-06-10","20:51:00",185,30,37.15
31891,"2020-06-10","20:51:00",189,24,183.54999999999998
31892,"2020-06-10","20:51:00",7,18,138.18
31893,"2020-06-10","20:58:00",29,6,68.61
31894,"2020-06-10","20:58:00",124,30,76.28
31895,"2020-06-10","21:00:00",57,28,40.61
31896,"2020-06-10","21:02:00",120,13,104.11999999999999
31898,"2020-06-10","21:04:00",127,29,198.43
31899,"2020-06-10","21:06:00",135,8,252.04999999999998
31900,"2020-06-10","21:06:00",156,11,79.55
31901,"2020-06-10","21:09:00",94,17,126.8
31902,"2020-06-10","21:11:00",72,8,207.1
31903,"2020-06-10","21:12:00",117,21,75.93
31904,"2020-06-10","21:12:00",159,14,40.31
31905,"2020-06-10","21:13:00",96,16,90.37
31906,"2020-06-10","21:14:00",52,21,175.17
31908,"2020-06-10","21:22:00",185,24,85.5
31909,"2020-06-10","21:24:00",22,26,28.9
31911,"2020-06-10","21:32:00",119,10,138.93
31912,"2020-06-10","21:33:00",39,3,72.24
31913,"2020-06-10","21:37:00",80,8,27.16
31914,"2020-06-10","21:38:00",51,5,111.65
31915,"2020-06-10","21:42:00",59,12,83.53
31916,"2020-06-10","21:46:00",91,18,50.46
31917,"2020-06-10","21:48:00",96,29,125.14
31918,"2020-06-10","21:49:00",108,28,36.71
31920,"2020-06-10","21:58:00",68,14,194.07999999999998
31921,"2020-06-10","22:04:00",65,21,130.4
31922,"2020-06-10","22:11:00",116,29,28.25
31923,"2020-06-10","22:26:00",97,23,92.42999999999999
31925,"2020-06-10","22:51:00",1,28,179.25
31926,"2020-06-10","22:59:00",15,14,149.42000000000002
31927,"2020-06-10","23:07:00",14,28,196.29999999999998
31928,"2020-06-10","23:16:00",188,25,31.71
31931,"2020-06-10","23:37:00",148,7,44.18
31932,"2020-06-10","23:51:00",14,9,50.01
31933,"2020-06-11","11:01:00",185,14,72.47
31934,"2020-06-11","11:01:00",104,21,171.32
31935,"2020-06-11","11:01:00",149,27,189.27
31936,"2020-06-11","11:03:00",101,2,38.48
31937,"2020-06-11","11:06:00",98,25,85.83
31938,"2020-06-11","11:07:00",4,26,148.38
31939,"2020-06-11","11:08:00",93,7,152.18
31940,"2020-06-11","11:08:00",96,4,191.48000000000002
31941,"2020-06-11","11:09:00",162,9,155.35
31942,"2020-06-11","11:10:00",198,24,66.41
31945,"2020-06-11","11:16:00",196,14,32.65
31946,"2020-06-11","11:17:00",129,14,148.28
