"id_order","date_order","hour_order","member_id","restaurant_id","total_order"
9102,"2020-02-16","20:06:00",186,15,135.2
9103,"2020-02-16","20:09:00",68,9,49.5
9104,"2020-02-16","20:09:00",143,30,122.82
9105,"2020-02-16","20:15:00",119,20,70.33
9107,"2020-02-16","20:17:00",5,9,93.52000000000001
9108,"2020-02-16","20:19:00",144,18,173.5
9110,"2020-02-16","20:25:00",75,5,131.1
9111,"2020-02-16","20:34:00",17,14,34.45
9112,"2020-02-16","20:34:00",198,21,55.5
9113,"2020-02-16","20:35:00",172,27,235.54
9114,"2020-02-16","20:37:00",3,22,45.06
9116,"2020-02-16","20:45:00",184,5,31.07
9118,"2020-02-16","20:47:00",92,1,37.34
9119,"2020-02-16","20:50:00",81,19,91.44
9121,"2020-02-16","20:54:00",61,12,137.29000000000002
9123,"2020-02-16","20:59:00",175,21,22.42
9124,"2020-02-16","21:01:00",121,22,64.36
9125,"2020-02-16","21:03:00",35,2,82.49
9126,"2020-02-16","21:03:00",125,21,86.55
9127,"2020-02-16","21:07:00",58,10,69.34
9128,"2020-02-16","21:08:00",135,29,121.83
9129,"2020-02-16","21:10:00",161,17,66.82
9130,"2020-02-16","21:11:00",62,11,126.94000000000001
9134,"2020-02-16","21:19:00",35,23,146.01999999999998
9135,"2020-02-16","21:20:00",82,15,249.51
9136,"2020-02-16","21:22:00",91,28,104.38
9137,"2020-02-16","21:24:00",192,5,64.11
9138,"2020-02-16","21:29:00",5,23,90.04
9142,"2020-02-16","21:38:00",183,23,157.71
9143,"2020-02-16","21:38:00",138,7,37.98
9145,"2020-02-16","21:39:00",172,17,112.65
9146,"2020-02-16","21:42:00",67,5,81.11
9147,"2020-02-16","21:53:00",16,19,126.25999999999999
9148,"2020-02-16","21:55:00",50,20,161.05
9149,"2020-02-16","22:12:00",38,16,39.19
9150,"2020-02-16","22:27:00",32,29,117.99
9151,"2020-02-16","22:46:00",118,9,34.9
9153,"2020-02-16","23:26:00",32,10,93.26999999999998
9155,"2020-02-17","11:05:00",136,26,66.85
9156,"2020-02-17","11:06:00",171,26,98.53999999999999
9157,"2020-02-17","11:08:00",106,24,47.49
9159,"2020-02-17","11:11:00",70,15,128.07
9160,"2020-02-17","11:14:00",34,17,39.13
9161,"2020-02-17","11:17:00",10,10,124.79
9163,"2020-02-17","11:23:00",86,19,33.84
9164,"2020-02-17","11:25:00",103,15,117.84
9166,"2020-02-17","11:27:00",81,10,177.26
9167,"2020-02-17","11:28:00",36,13,38.05
9168,"2020-02-17","11:36:00",144,10,57.5
9169,"2020-02-17","11:36:00",91,26,47.86
9170,"2020-02-17","11:38:00",36,3,117.18
9171,"2020-02-17","11:38:00",71,8,165.26999999999998
9172,"2020-02-17","11:38:00",63,9,88.72
9173,"2020-02-17","11:39:00",71,13,84.37
9175,"2020-02-17","11:45:00",119,16,63.0
9176,"2020-02-17","11:45:00",142,5,184.9
9177,"2020-02-17","11:48:00",81,28,227.26999999999998
9178,"2020-02-17","11:52:00",51,4,141.8
9179,"2020-02-17","11:53:00",108,10,125.53
9180,"2020-02-17","11:59:00",122,12,75.97
9181,"2020-02-17","12:03:00",71,27,35.57
9182,"2020-02-17","12:05:00",5,24,47.49
9184,"2020-02-17","12:12:00",193,11,136.18
9185,"2020-02-17","12:15:00",173,13,33.5
9186,"2020-02-17","12:16:00",39,27,207.64
9187,"2020-02-17","12:21:00",101,21,42.85
9188,"2020-02-17","12:27:00",197,17,171.31
9190,"2020-02-17","12:27:00",79,11,171.89000000000001
9191,"2020-02-17","12:27:00",80,5,193.91
9192,"2020-02-17","12:28:00",24,18,116.56
9194,"2020-02-17","12:29:00",93,8,144.41
9195,"2020-02-17","12:33:00",170,7,160.76
9196,"2020-02-17","12:33:00",91,14,34.45
9199,"2020-02-17","12:48:00",95,29,141.04
9200,"2020-02-17","12:49:00",135,1,70.97
9201,"2020-02-17","12:57:00",123,16,152.73
9202,"2020-02-17","12:57:00",162,20,114.05000000000001
9204,"2020-02-17","13:04:00",162,10,148.04000000000002
9205,"2020-02-17","13:04:00",190,3,94.57
9206,"2020-02-17","13:05:00",43,6,31.18
9207,"2020-02-17","13:06:00",1,19,122.61000000000001
9208,"2020-02-17","13:08:00",78,24,43.71
9209,"2020-02-17","13:09:00",134,23,138.98
9211,"2020-02-17","13:13:00",59,26,221.45999999999998
9212,"2020-02-17","13:15:00",30,24,138.13
9213,"2020-02-17","13:21:00",83,3,72.24
9214,"2020-02-17","13:22:00",153,16,191.23000000000002
9215,"2020-02-17","13:25:00",84,29,47.46
9216,"2020-02-17","13:30:00",150,15,95.75
9217,"2020-02-17","13:30:00",176,9,34.9
9218,"2020-02-17","13:33:00",102,18,96.52000000000001
9219,"2020-02-17","13:38:00",179,10,240.81
9220,"2020-02-17","13:39:00",143,5,92.38
9221,"2020-02-17","13:42:00",152,14,93.91
9222,"2020-02-17","13:44:00",48,24,243.11
9224,"2020-02-17","13:46:00",103,18,114.78
9225,"2020-02-17","13:49:00",69,27,80.13
9226,"2020-02-17","13:49:00",193,28,79.41
9227,"2020-02-17","13:50:00",179,27,33.33
9228,"2020-02-17","13:50:00",9,20,143.69
9230,"2020-02-17","13:52:00",63,3,101.11
9231,"2020-02-17","13:54:00",139,15,96.62
9232,"2020-02-17","13:56:00",185,17,88.85
9233,"2020-02-17","13:57:00",67,27,205.87
9234,"2020-02-17","13:57:00",109,18,66.1
9235,"2020-02-17","13:58:00",136,20,94.0
9236,"2020-02-17","13:58:00",198,16,145.27
9237,"2020-02-17","14:01:00",24,18,80.6
9238,"2020-02-17","14:12:00",62,30,168.54999999999998
9239,"2020-02-17","14:24:00",58,16,78.46
9240,"2020-02-17","14:33:00",171,21,22.42
9241,"2020-02-17","14:34:00",21,18,72.4
9242,"2020-02-17","14:41:00",23,21,129.36
9243,"2020-02-17","14:48:00",103,9,85.87
9244,"2020-02-17","14:52:00",158,15,82.31
9246,"2020-02-17","15:19:00",142,9,99.50999999999999
9247,"2020-02-17","15:27:00",161,27,184.39
9248,"2020-02-17","15:50:00",86,2,118.22999999999999
9250,"2020-02-17","16:33:00",45,10,99.9
9251,"2020-02-17","16:53:00",32,22,162.16000000000003
9252,"2020-02-17","17:34:00",120,21,165.86
9254,"2020-02-17","18:05:00",38,30,102.60999999999999
9257,"2020-02-17","18:45:00",100,17,34.3
9258,"2020-02-17","18:47:00",132,2,126.38
9259,"2020-02-17","19:01:00",52,17,120.19
9261,"2020-02-17","19:07:00",39,7,76.32
9263,"2020-02-17","19:14:00",121,8,63.93
9264,"2020-02-17","19:14:00",94,8,27.16
9265,"2020-02-17","19:21:00",53,10,67.46
9266,"2020-02-17","19:21:00",131,16,115.57999999999998
9267,"2020-02-17","19:22:00",168,12,66.07
9268,"2020-02-17","19:23:00",197,16,39.87
9269,"2020-02-17","19:24:00",82,28,71.94
9270,"2020-02-17","19:25:00",149,28,24.43
9271,"2020-02-17","19:34:00",122,14,104.8
9272,"2020-02-17","19:34:00",152,12,31.07
9273,"2020-02-17","19:34:00",149,12,163.64999999999998
9274,"2020-02-17","19:35:00",189,8,143.38
9275,"2020-02-17","19:38:00",107,25,32.3
9276,"2020-02-17","19:40:00",95,8,119.28999999999999
9277,"2020-02-17","19:44:00",107,22,141.95999999999998
9278,"2020-02-17","19:45:00",151,16,70.22999999999999
9279,"2020-02-17","19:46:00",74,8,159.5
9281,"2020-02-17","19:53:00",96,7,107.53999999999999
9282,"2020-02-17","19:56:00",75,8,170.31
9284,"2020-02-17","20:02:00",168,12,116.12
9285,"2020-02-17","20:06:00",72,11,205.8
9286,"2020-02-17","20:09:00",89,1,89.75
9287,"2020-02-17","20:12:00",64,3,58.28
9288,"2020-02-17","20:14:00",51,17,172.24
9290,"2020-02-17","20:15:00",59,13,59.27
9291,"2020-02-17","20:19:00",15,9,86.80000000000001
9292,"2020-02-17","20:27:00",121,7,63.62
9294,"2020-02-17","20:33:00",44,4,44.06
9295,"2020-02-17","20:36:00",127,5,71.66
9296,"2020-02-17","20:36:00",172,17,30.39
9298,"2020-02-17","20:39:00",95,18,56.7
9299,"2020-02-17","20:40:00",111,20,143.53
9300,"2020-02-17","20:44:00",149,3,103.31
9301,"2020-02-17","20:47:00",142,29,51.57
9302,"2020-02-17","20:48:00",140,5,108.58
9303,"2020-02-17","20:49:00",138,27,181.03
9304,"2020-02-17","20:53:00",88,30,54.51
9305,"2020-02-17","20:57:00",58,13,79.74
9306,"2020-02-17","21:02:00",85,3,37.33
9307,"2020-02-17","21:02:00",126,30,166.72
9308,"2020-02-17","21:05:00",113,13,99.18
9310,"2020-02-17","21:07:00",89,10,108.58
9311,"2020-02-17","21:08:00",142,25,98.66
9312,"2020-02-17","21:09:00",101,17,29.02
9315,"2020-02-17","21:23:00",27,3,104.31
9317,"2020-02-17","21:28:00",148,24,173.10000000000002
9318,"2020-02-17","21:30:00",190,13,76.71000000000001
9319,"2020-02-17","21:34:00",178,25,61.150000000000006
9320,"2020-02-17","21:39:00",95,12,112.11000000000001
9321,"2020-02-17","21:39:00",117,14,125.19
9322,"2020-02-17","21:47:00",187,12,37.63
9323,"2020-02-17","21:48:00",8,1,52.41
9324,"2020-02-17","22:00:00",191,13,116.19
9325,"2020-02-17","22:00:00",88,15,93.28
9326,"2020-02-17","22:08:00",148,27,33.33
9327,"2020-02-17","22:22:00",104,11,114.41999999999999
9328,"2020-02-17","22:38:00",25,15,70.84
9329,"2020-02-17","22:44:00",167,19,99.24000000000001
9330,"2020-02-17","22:52:00",180,18,207.44
9331,"2020-02-17","23:30:00",132,6,23.41
9332,"2020-02-17","23:49:00",156,21,163.78000000000003
9333,"2020-02-17","23:51:00",196,8,115.95
9335,"2020-02-18","11:09:00",106,25,116.32999999999998
9337,"2020-02-18","11:09:00",40,26,31.69
9338,"2020-02-18","11:10:00",199,30,59.53
9339,"2020-02-18","11:11:00",85,2,38.48
9340,"2020-02-18","11:14:00",167,14,164.01
9341,"2020-02-18","11:15:00",38,1,32.08
9342,"2020-02-18","11:15:00",42,18,209.46
9343,"2020-02-18","11:18:00",101,8,64.56
9344,"2020-02-18","11:18:00",33,1,94.98
9345,"2020-02-18","11:18:00",192,26,223.19
9346,"2020-02-18","11:22:00",75,27,112.84
9347,"2020-02-18","11:26:00",170,22,111.11
9348,"2020-02-18","11:27:00",176,20,166.96
9349,"2020-02-18","11:37:00",55,1,29.22
9350,"2020-02-18","11:37:00",97,14,30.8
9351,"2020-02-18","11:38:00",20,23,80.02
9352,"2020-02-18","11:39:00",154,28,33.92
9353,"2020-02-18","11:46:00",161,20,110.5
9354,"2020-02-18","11:51:00",120,20,80.37
9355,"2020-02-18","11:52:00",177,17,70.96
9356,"2020-02-18","11:54:00",42,1,116.96000000000001
9357,"2020-02-18","11:54:00",28,18,46.06
9359,"2020-02-18","11:57:00",60,4,147.75
9361,"2020-02-18","12:01:00",76,14,124.52
9362,"2020-02-18","12:04:00",154,26,120.47
9363,"2020-02-18","12:05:00",7,18,75.56
9364,"2020-02-18","12:07:00",21,1,87.6
9365,"2020-02-18","12:15:00",59,25,73.53999999999999
9366,"2020-02-18","12:16:00",193,14,66.69
9367,"2020-02-18","12:20:00",193,21,151.22
9368,"2020-02-18","12:21:00",187,17,106.8
9369,"2020-02-18","12:23:00",170,5,80.94
9370,"2020-02-18","12:24:00",197,9,32.09
9371,"2020-02-18","12:26:00",43,18,61.300000000000004
9372,"2020-02-18","12:29:00",147,1,109.61
9373,"2020-02-18","12:32:00",81,17,45.48
9374,"2020-02-18","12:39:00",18,23,128.64999999999998
9376,"2020-02-18","13:00:00",48,29,93.58
9377,"2020-02-18","13:00:00",17,18,25.1
9379,"2020-02-18","13:02:00",4,29,40.45
9380,"2020-02-18","13:03:00",166,18,92.9
9381,"2020-02-18","13:05:00",44,3,34.91
9382,"2020-02-18","13:14:00",88,26,93.82
9383,"2020-02-18","13:14:00",107,15,154.94
9384,"2020-02-18","13:15:00",50,24,144.74
9385,"2020-02-18","13:16:00",40,21,79.67
9386,"2020-02-18","13:16:00",92,15,24.35
9387,"2020-02-18","13:20:00",142,12,103.94999999999999
9388,"2020-02-18","13:22:00",120,12,121.4
9389,"2020-02-18","13:25:00",177,10,172.32000000000002
9390,"2020-02-18","13:31:00",7,6,76.38
9391,"2020-02-18","13:32:00",50,19,86.01
9392,"2020-02-18","13:33:00",190,1,43.22
9393,"2020-02-18","13:34:00",167,6,205.02
9394,"2020-02-18","13:44:00",33,8,129.54
9395,"2020-02-18","13:55:00",167,8,73.56
9396,"2020-02-18","13:56:00",17,26,118.57000000000001
9397,"2020-02-18","14:00:00",79,7,87.02
9398,"2020-02-18","14:16:00",5,5,174.18
9399,"2020-02-18","14:17:00",123,29,153.24
9400,"2020-02-18","14:33:00",147,1,72.44
9401,"2020-02-18","14:38:00",148,22,45.06
9402,"2020-02-18","14:39:00",18,12,175.29
9403,"2020-02-18","14:46:00",78,26,72.61
9404,"2020-02-18","14:55:00",7,10,121.54
9405,"2020-02-18","15:15:00",147,9,110.47999999999999
9406,"2020-02-18","15:15:00",18,8,171.32
9408,"2020-02-18","15:51:00",155,15,198.04
9409,"2020-02-18","16:06:00",49,17,47.03
9410,"2020-02-18","16:29:00",198,10,79.36
9411,"2020-02-18","16:48:00",74,29,28.25
9412,"2020-02-18","17:18:00",184,13,24.43
9414,"2020-02-18","17:45:00",87,30,112.39
9415,"2020-02-18","17:48:00",179,9,181.3
9416,"2020-02-18","17:57:00",194,2,120.78
9418,"2020-02-18","18:03:00",26,16,159.04000000000002
9419,"2020-02-18","18:45:00",85,26,42.32
9420,"2020-02-18","18:56:00",111,12,95.91
9421,"2020-02-18","19:00:00",112,15,95.54
9422,"2020-02-18","19:04:00",65,2,102.58000000000001
9423,"2020-02-18","19:08:00",174,9,161.34
9424,"2020-02-18","19:08:00",68,14,52.76
9425,"2020-02-18","19:09:00",76,25,159.54
9427,"2020-02-18","19:11:00",166,5,72.33
9429,"2020-02-18","19:21:00",143,28,141.36
9430,"2020-02-18","19:23:00",47,24,106.78
9431,"2020-02-18","19:28:00",105,6,89.79
9433,"2020-02-18","19:36:00",97,15,189.24
9436,"2020-02-18","19:53:00",102,11,145.78
9437,"2020-02-18","19:55:00",200,28,185.26999999999998
9438,"2020-02-18","20:00:00",37,11,63.32
9439,"2020-02-18","20:04:00",59,10,35.61
9440,"2020-02-18","20:04:00",58,9,171.25
9441,"2020-02-18","20:05:00",103,28,35.23
9442,"2020-02-18","20:11:00",106,22,95.14
9443,"2020-02-18","20:14:00",18,6,23.41
9444,"2020-02-18","20:17:00",30,19,22.77
9445,"2020-02-18","20:17:00",18,10,95.98
9446,"2020-02-18","20:19:00",93,17,23.8
9447,"2020-02-18","20:28:00",199,8,116.22
9448,"2020-02-18","20:29:00",180,13,92.15
9450,"2020-02-18","20:33:00",26,28,57.339999999999996
9451,"2020-02-18","20:34:00",113,9,238.32999999999998
9452,"2020-02-18","20:36:00",200,1,59.83
9453,"2020-02-18","20:38:00",22,8,144.0
9454,"2020-02-18","20:40:00",105,9,178.18
9455,"2020-02-18","20:43:00",141,23,68.28
9458,"2020-02-18","20:46:00",53,25,72.55
9459,"2020-02-18","20:53:00",161,13,212.39999999999998
9461,"2020-02-18","20:54:00",176,10,240.78
9463,"2020-02-18","20:58:00",39,29,160.25
9464,"2020-02-18","21:06:00",25,7,86.59
9465,"2020-02-18","21:06:00",134,18,34.18
9466,"2020-02-18","21:06:00",88,17,85.41999999999999
9467,"2020-02-18","21:06:00",127,26,139.45999999999998
9468,"2020-02-18","21:08:00",51,19,98.23
9469,"2020-02-18","21:08:00",97,7,34.95
9471,"2020-02-18","21:09:00",155,28,36.71
9472,"2020-02-18","21:10:00",176,12,107.13999999999999
9473,"2020-02-18","21:12:00",146,30,36.11
9474,"2020-02-18","21:15:00",164,13,79.82
9477,"2020-02-18","21:18:00",185,22,53.099999999999994
9478,"2020-02-18","21:18:00",18,19,62.12
9479,"2020-02-18","21:19:00",37,2,137.28
9481,"2020-02-18","21:23:00",115,26,66.09
9482,"2020-02-18","21:24:00",171,26,246.16000000000003
9483,"2020-02-18","21:24:00",91,26,42.32
9485,"2020-02-18","21:40:00",190,18,25.1
9486,"2020-02-18","21:40:00",61,12,118.12
9487,"2020-02-18","21:41:00",200,27,79.92
9488,"2020-02-18","21:42:00",115,24,244.82000000000002
9489,"2020-02-18","21:44:00",127,11,116.9
9490,"2020-02-18","21:45:00",101,22,124.97
9491,"2020-02-18","21:45:00",108,2,34.96
9492,"2020-02-18","21:47:00",44,6,70.35
9493,"2020-02-18","21:49:00",110,12,123.12
9494,"2020-02-18","21:52:00",32,15,34.14
9495,"2020-02-18","21:55:00",156,1,130.82
9496,"2020-02-18","21:56:00",96,4,50.87
9497,"2020-02-18","21:57:00",49,13,152.56
9498,"2020-02-18","22:07:00",183,26,44.08
9499,"2020-02-18","22:08:00",130,20,29.48
9500,"2020-02-18","22:15:00",41,20,180.82999999999998
9501,"2020-02-18","22:15:00",116,20,76.22
9502,"2020-02-18","22:27:00",71,17,102.24
9503,"2020-02-18","22:29:00",144,24,181.13000000000002
9504,"2020-02-18","22:38:00",146,19,60.38
9505,"2020-02-18","22:38:00",195,13,76.39
9506,"2020-02-18","22:52:00",93,27,53.19
9507,"2020-02-18","23:03:00",111,4,163.79000000000002
9508,"2020-02-18","23:07:00",163,1,39.81
9509,"2020-02-18","23:10:00",73,30,48.03
9510,"2020-02-18","23:12:00",172,15,115.72
9512,"2020-02-18","23:35:00",10,9,141.11
9513,"2020-02-18","23:52:00",141,8,73.56
9514,"2020-02-19","11:00:00",136,12,49.3
9515,"2020-02-19","11:01:00",91,22,26.8
9516,"2020-02-19","11:07:00",36,23,31.63
9517,"2020-02-19","11:08:00",8,29,74.89
9518,"2020-02-19","11:08:00",101,28,91.25999999999999
9520,"2020-02-19","11:14:00",134,2,70.02000000000001
9521,"2020-02-19","11:15:00",62,15,64.12
9522,"2020-02-19","11:15:00",110,18,75.56
9523,"2020-02-19","11:17:00",18,7,32.94
9524,"2020-02-19","11:20:00",67,15,189.45
9525,"2020-02-19","11:22:00",45,23,111.64999999999999
9526,"2020-02-19","11:23:00",74,8,159.87
9527,"2020-02-19","11:24:00",66,28,75.14
9528,"2020-02-19","11:28:00",136,30,48.03
9529,"2020-02-19","11:28:00",99,20,70.33
9530,"2020-02-19","11:35:00",121,12,108.51
9531,"2020-02-19","11:42:00",176,27,101.52
9532,"2020-02-19","11:45:00",53,25,201.34999999999997
9533,"2020-02-19","11:45:00",130,19,63.99
9534,"2020-02-19","11:46:00",155,2,104.03
9535,"2020-02-19","11:49:00",148,27,178.64000000000001
9536,"2020-02-19","11:50:00",94,12,36.65
9537,"2020-02-19","11:57:00",44,9,38.71
9538,"2020-02-19","12:00:00",117,7,81.97999999999999
9539,"2020-02-19","12:05:00",136,17,110.35
9540,"2020-02-19","12:08:00",12,25,31.71
9542,"2020-02-19","12:11:00",180,15,64.95
9543,"2020-02-19","12:19:00",170,30,120.87
9544,"2020-02-19","12:20:00",196,4,70.79
9545,"2020-02-19","12:21:00",15,19,31.17
9546,"2020-02-19","12:22:00",168,12,100.07
9547,"2020-02-19","12:26:00",38,21,167.45
9548,"2020-02-19","12:28:00",143,29,62.57
9549,"2020-02-19","12:32:00",99,8,27.57
9551,"2020-02-19","12:36:00",118,20,128.97
9552,"2020-02-19","12:40:00",68,17,39.13
9553,"2020-02-19","12:41:00",99,27,107.91
9554,"2020-02-19","12:41:00",15,29,143.47
9555,"2020-02-19","12:43:00",85,15,162.60000000000002
9556,"2020-02-19","12:44:00",15,16,205.73000000000002
9558,"2020-02-19","12:46:00",141,12,108.92
9559,"2020-02-19","12:54:00",34,20,57.75
9560,"2020-02-19","12:54:00",144,7,57.040000000000006
9561,"2020-02-19","12:54:00",87,6,69.51
9562,"2020-02-19","12:56:00",168,2,102.58
9563,"2020-02-19","13:01:00",146,24,169.71
9565,"2020-02-19","13:04:00",118,21,71.81
9566,"2020-02-19","13:05:00",8,22,149.48000000000002
9567,"2020-02-19","13:05:00",144,3,33.51
9568,"2020-02-19","13:12:00",168,8,196.64000000000001
9569,"2020-02-19","13:13:00",100,3,37.33
9570,"2020-02-19","13:13:00",51,8,172.91
9571,"2020-02-19","13:15:00",57,16,120.07
9572,"2020-02-19","13:17:00",176,2,56.58
9573,"2020-02-19","13:21:00",63,1,90.87
9574,"2020-02-19","13:22:00",196,27,112.84
9575,"2020-02-19","13:25:00",154,10,79.39
9576,"2020-02-19","13:26:00",55,9,32.09
9577,"2020-02-19","13:28:00",187,27,33.33
9578,"2020-02-19","13:33:00",151,17,123.78
9580,"2020-02-19","13:34:00",47,5,62.14
9581,"2020-02-19","13:37:00",82,20,157.15
9582,"2020-02-19","13:37:00",42,27,35.57
9583,"2020-02-19","13:38:00",75,25,46.79
9584,"2020-02-19","13:52:00",10,3,34.91
9585,"2020-02-19","13:55:00",134,3,54.769999999999996
9586,"2020-02-19","13:55:00",183,30,190.63
9587,"2020-02-19","13:56:00",7,27,30.53
9588,"2020-02-19","14:00:00",140,7,92.53
9589,"2020-02-19","14:04:00",195,14,151.93
9590,"2020-02-19","14:16:00",12,15,117.15
9591,"2020-02-19","14:22:00",196,8,27.57
9592,"2020-02-19","14:22:00",179,22,119.57000000000001
9595,"2020-02-19","14:30:00",66,30,93.13
9596,"2020-02-19","15:04:00",165,12,32.49
9597,"2020-02-19","15:06:00",159,15,92.25
9598,"2020-02-19","15:08:00",173,6,98.34
9599,"2020-02-19","15:09:00",15,22,21.83
9600,"2020-02-19","15:20:00",159,15,173.05
9601,"2020-02-19","15:33:00",174,5,131.59
9602,"2020-02-19","15:39:00",70,5,49.93
9603,"2020-02-19","16:03:00",175,27,46.59
9604,"2020-02-19","16:08:00",79,9,240.75
9605,"2020-02-19","16:47:00",146,22,75.49
9606,"2020-02-19","16:48:00",107,18,80.24000000000001
9607,"2020-02-19","16:50:00",176,7,100.89
9608,"2020-02-19","17:12:00",157,4,114.85000000000001
9609,"2020-02-19","17:15:00",80,11,46.68
9610,"2020-02-19","17:15:00",105,1,119.66
9611,"2020-02-19","17:22:00",157,25,35.57
9612,"2020-02-19","17:32:00",154,18,90.88
9613,"2020-02-19","17:34:00",199,1,39.81
9614,"2020-02-19","18:18:00",122,22,116.08
9615,"2020-02-19","18:27:00",13,20,29.48
9616,"2020-02-19","18:35:00",11,2,68.16
9617,"2020-02-19","18:37:00",11,25,80.44999999999999
9618,"2020-02-19","19:00:00",36,5,72.77
9619,"2020-02-19","19:00:00",60,19,134.31
9621,"2020-02-19","19:04:00",91,17,92.33999999999999
9622,"2020-02-19","19:05:00",185,9,128.16000000000003
9623,"2020-02-19","19:07:00",96,11,98.94
9624,"2020-02-19","19:13:00",74,1,29.22
9626,"2020-02-19","19:15:00",114,17,98.91
9627,"2020-02-19","19:19:00",177,20,110.5
9628,"2020-02-19","19:20:00",75,28,40.61
9629,"2020-02-19","19:21:00",1,14,40.31
9630,"2020-02-19","19:21:00",105,27,152.62
9631,"2020-02-19","19:22:00",185,14,63.45
9632,"2020-02-19","19:23:00",184,27,187.42000000000002
9633,"2020-02-19","19:24:00",30,21,143.8
9634,"2020-02-19","19:25:00",162,9,134.41
9635,"2020-02-19","19:25:00",142,30,274.83
9636,"2020-02-19","19:26:00",59,18,100.66
9637,"2020-02-19","19:26:00",39,12,149.60999999999999
9638,"2020-02-19","19:28:00",162,14,94.11
9639,"2020-02-19","19:29:00",103,13,92.77000000000001
9640,"2020-02-19","19:32:00",114,23,110.99
9641,"2020-02-19","19:36:00",90,25,70.75
9642,"2020-02-19","19:36:00",39,9,94.26
9643,"2020-02-19","19:38:00",198,6,60.68
9645,"2020-02-19","19:48:00",127,11,215.85000000000002
9646,"2020-02-19","19:49:00",137,16,23.77
9647,"2020-02-19","19:51:00",126,2,103.77000000000001
9648,"2020-02-19","19:53:00",149,15,127.82000000000001
9649,"2020-02-19","19:54:00",85,7,231.82
9651,"2020-02-19","19:57:00",168,1,168.67000000000002
9652,"2020-02-19","20:02:00",117,9,61.83
9653,"2020-02-19","20:04:00",114,17,76.05
9654,"2020-02-19","20:10:00",84,8,27.57
9655,"2020-02-19","20:12:00",118,11,138.94
9657,"2020-02-19","20:23:00",46,24,79.65
9658,"2020-02-19","20:25:00",100,21,42.85
9659,"2020-02-19","20:25:00",108,13,50.87
9660,"2020-02-19","20:26:00",7,6,45.2
9661,"2020-02-19","20:27:00",18,23,70.65
9662,"2020-02-19","20:34:00",92,22,33.09
9663,"2020-02-19","20:34:00",82,18,105.69999999999999
9664,"2020-02-19","20:38:00",150,17,263.96999999999997
9665,"2020-02-19","20:40:00",120,29,62.57
9666,"2020-02-19","20:42:00",180,24,126.42
9668,"2020-02-19","20:43:00",191,4,108.19
9669,"2020-02-19","20:47:00",65,17,92.50999999999999
9670,"2020-02-19","20:50:00",76,23,80.02
9672,"2020-02-19","20:53:00",69,5,99.84
9673,"2020-02-19","20:55:00",102,16,130.28
9674,"2020-02-19","20:57:00",98,26,171.7
9675,"2020-02-19","20:59:00",12,10,158.75
9676,"2020-02-19","21:03:00",128,24,49.56
9677,"2020-02-19","21:06:00",59,26,103.34
9678,"2020-02-19","21:06:00",12,7,125.35999999999999
9679,"2020-02-19","21:08:00",196,25,30.79
9680,"2020-02-19","21:08:00",150,12,168.79
9681,"2020-02-19","21:12:00",134,28,130.47
9683,"2020-02-19","21:19:00",161,7,107.88
9684,"2020-02-19","21:21:00",127,23,58.959999999999994
9685,"2020-02-19","21:22:00",139,30,100.13
9686,"2020-02-19","21:24:00",181,1,32.08
9687,"2020-02-19","21:26:00",79,21,48.14
9688,"2020-02-19","21:26:00",172,18,121.62
9689,"2020-02-19","21:30:00",39,5,62.14
9690,"2020-02-19","21:31:00",142,28,66.83
9691,"2020-02-19","21:32:00",171,13,64.21
9692,"2020-02-19","21:32:00",9,9,97.09
9693,"2020-02-19","21:33:00",77,3,21.26
9694,"2020-02-19","21:36:00",119,11,120.51
9695,"2020-02-19","21:45:00",79,9,38.71
9696,"2020-02-19","21:48:00",60,7,107.95
9697,"2020-02-19","21:48:00",65,2,103.77000000000001
9698,"2020-02-19","21:49:00",78,23,76.22
9699,"2020-02-19","21:51:00",37,22,160.35
9700,"2020-02-19","22:04:00",73,10,68.68
9701,"2020-02-19","22:05:00",48,10,227.45999999999998
9702,"2020-02-19","22:16:00",64,14,34.45
9703,"2020-02-19","22:19:00",64,8,100.38999999999999
9704,"2020-02-19","22:31:00",95,19,38.96
9707,"2020-02-19","23:30:00",138,10,177.44
9708,"2020-02-19","23:33:00",125,18,116.18
9709,"2020-02-19","23:40:00",165,25,67.7
9710,"2020-02-19","23:50:00",144,15,75.57
9711,"2020-02-19","23:53:00",173,29,218.57000000000002
9713,"2020-02-20","11:03:00",59,18,93.05
9714,"2020-02-20","11:03:00",170,21,181.10999999999999
9715,"2020-02-20","11:04:00",176,19,62.230000000000004
9716,"2020-02-20","11:05:00",99,12,41.07
9717,"2020-02-20","11:07:00",184,6,45.2
9718,"2020-02-20","11:12:00",72,6,83.76
9719,"2020-02-20","11:13:00",102,12,26.23
9720,"2020-02-20","11:14:00",16,13,50.87
9722,"2020-02-20","11:18:00",127,28,95.69999999999999
9724,"2020-02-20","11:21:00",157,30,37.15
9725,"2020-02-20","11:23:00",138,20,55.34
9726,"2020-02-20","11:27:00",24,8,101.64
9727,"2020-02-20","11:28:00",33,9,61.83
9728,"2020-02-20","11:29:00",196,28,153.23
9729,"2020-02-20","11:40:00",155,29,127.9
9731,"2020-02-20","11:41:00",173,16,273.92
9732,"2020-02-20","11:43:00",40,4,32.75
9733,"2020-02-20","11:48:00",19,27,104.47
9734,"2020-02-20","11:48:00",89,9,121.20000000000002
9735,"2020-02-20","11:54:00",81,25,104.85
